Word,Frequency
14:30,100
славный,99
благодарственный,99
достойный,99
японский,99
садовый,99
довольный,99
игрушечный,99
щелоковский,99
фортепианный,99
понятный,98
самыми,98
господский,98
банковский,97
крупской,97
учительский,97
опытный,97
выксунский,97
неравнодушный,96
искренний,96
кулинарный,96
культовый,96
секретный,96
астрономический,96
светлый,95
обратный,95
уездный,95
причудливый,95
денежный,95
ранний,94
концептуальный,94
приусадебный,94
новогодний,94
симбирская,94
предстоящий,94
милый,93
качественный,93
уважаемый,93
мастер-,93
провинциальный,93
жаркий,92
3-й,92
английский,92
михайловский,91
бюджетный,91
17:30,91
зеркальный,91
павловский,90
текущий,89
испанский,89
летучий,88
длинный,88
сильный,88
громкий,88
верхний,88
американский,88
маршрутный,88
читальный,88
пожилой,87
иммерсивный,87
родной,87
забытый,87
курортный,87
низкий,86
горький,86
финансовый,86
иммерсивного,86
сочинский,86
дружный,85
1941–1945,85
фантазийные,85
досуговый,85
неординарный,85
потрясающим,85
непридуманный,85
потешный,84
струковский,84
остальные,84
георгиевский,84
пряничный,84
дюртюлинский,84
художественно,84
мининского,84
неопределённый,84
отчётный,83
многолетний,83
похожий,83
натуральный,83
посвящённой,83
расположены,83
привлекательный,83
китайский,83
ленивый,83
круговой,83
чайковский,83
26-метровой,83
начальный,82
скучный,82
десятый,82
ядерный,82
алтайский,82
изысканный,82
верный,81
успешный,81
стерлитамакский,81
мягкий,81
бесценный,81
умелый,81
чистый,81
сердобский,81
директорский,81
заречный,81
бородинском,81
гуманитарный,80
истинный,80
ушковским,80
импровизированный,80
2-й,79
спокойный,79
дворцовый,79
эффектный,79
деловой,79
гражданский,79
недавний,79
конкурсный,79
нематериальный,79
бузулукский,79
пушечный,78
одноимённый,78
позитивный,78
химический,78
точный,78
структурный,78
контактный,78
полётный,78
белинский,78
ольфакторной,78
влюблённый,77
плоский,77
горный,76
самодеятельный,76
учёный,76
необыкновенный,76
безопасный,76
беспроигрышный,76
действительный,76
стой,76
родительский,75
материнский,75
лоскутный,75
нефтекамский,75
бабий,75
способный,74
резной,74
полевой,74
межрегиональный,74
троицкий,73
васильевский,73
зрелищный,73
периодический,73
пасхальный,73
яблочный,73
кузнецкий,73
флейтовый,73
пенсионный,73
хвалынский,72
цветочный,72
уральский,72
фестивальный,72
шикарный,72
чебоксарский,72
непосредственный,72
23:59,72
старопечатный,71
стильный,71
буквальный,71
любительский,71
киноконцертный,71
приокского,71
арзамасский,71
полярный,71
голубой,71
кавказский,71
тайницкая,70
пехотный,70
слободский,69
блокадный,69
лекционный,69
акустический,69
древнеегипетский,69
записьна,69
достаточный,68
своеобразный,68
согласный,68
свадебный,68
филологический,68
вышитый,68
севастопольская,68
ф.э.дзержинскому,68
ф.э.дзержинского,68
эрмитажный,68
синтерактивным,68
санарский,68
омский,67
визуальный,67
тонкий,67
молодогвардейский,67
армейский,67
сахарный,67
квадратный,67
римский,67
короткометражный,67
событийный,66
индустриальный,66
смешной,66
образцовый,66
путеводный,66
иммерсивную,66
"музеев,18",66
казачий,65
грандиозный,65
эстетический,65
нормальный,65
витражный,65
зрительный,65
невидимый,65
глобальный,65
тесный,65
газетный,65
технологический,65
эстрадный,65
берестяной,65
черно,65
энгельсской,65
цирковой,64
непростой,64
правильный,64
20-й,64
перьевой,64
дизайнерский,64
экзотический,64
ибресинский,64
петропавловский,63
животный,63
повседневный,63
серьёзный,62
политехнический,62
окружной,62
н.к.крупской,62
религиозный,62
ответственный,62
заслуженным,62
вензелевый,62
гербовый,62
шрифтовой,62
эпический,62
авиационный,61
автомобильный,61
уверенный,61
самодельный,61
строгий,61
дореформенный,61
конный,60
крепкий,60
полноценный,60
соответствующий,60
александровский,60
коммунальный,60
рекламный,60
краснобаковский,60
пеший,60
таковы,60
каргопольский,60
ключевский,60
осознанный,60
иглинский,60
благовещенский,60
совнаркомовский,60
дачный,59
альтернативный,59
ландшафтный,59
высоко,59
странный,59
гостиный,59
небесный,59
рыцарский,59
шоколадный,59
ткацкий,59
симбирского,59
21:30,59
1-й,58
иной,58
смелый,58
генеральский,58
фашистский,58
столярный,58
плавательный,58
неподтверждённый,58
слабовидящий,58
тринадцатый,57
ремесленный,57
дивный,57
мая,57
забавный,57
многогранный,57
числительный,57
металлургический,56
гвардейский,56
доходный,56
загородный,56
нескучный,56
ратный,56
добровольный,56
краткий,56
коренной,56
гагаринский,56
политический,55
миниатюрный,55
строительный,55
причастный,55
орловский,55
болгарский,55
володарский,55
музейчайная,55
грустный,54
многочасовой,54
этнический,54
воспитательный,54
тряпичный,54
пантомимы,54
чердачный,54
парковый,54
белебеевский,54
ираноязычный,54
уверены,53
ясный,53
радостный,53
скандинавский,53
дискуссионный,53
ювелирный,53
красноярский,53
церковный,53
одарённый,53
ветлужский,53
родословный,53
аудиовизуальный,53
фарфоровый,53
аксаковского,53
6-й,52
плодотворный,52
пиротехнический,52
комплексный,52
иногородний,52
водонапорный,52
электрический,52
звонкий,52
1960-й,52
рукописный,52
виниловый,52
грядущий,52
силовой,52
кладовая,52
божий,51
контрастный,51
интернациональный,51
развёрнутая,51
новосибирский,51
иммерсивное,51
лирический,51
рисовальный,51
трафаретный,51
бивачный,51
01:00,51
пилотируемая,51
скорый,50
парадный,50
пустой,50
менделеевский,50
грузинский,50
цгб_крупской,50
звериный,50
идеальный,50
этнологический,50
жидкий,50
земной,50
гимназический,50
часовой,50
2-х,50
порядковый,50
нежный,49
избранный,49
чужой,49
скульптурный,49
курганский,49
балахнинский,49
металлический,49
деревенский,49
дарвиновский,49
огневой,49
этюдный,49
гиперреалистичной,49
слуховой,49
алый,48
транспортный,48
другую,48
красноармейский,48
греческий,48
стрежевой,48
пермский,48
заслуженная,48
стационарный,48
африканский,48
загорный,48
трехсвятском,48
краснохолмский,48
метафорический,47
другого,47
грантовый,47
послевоенный,47
неофициальный,47
бронзовый,47
расположена,47
верхне,47
тамбовский,47
зажигательный,47
еженедельный,47
радиоуправляемый,47
прицепной,47
фридландские,47
димитровградский,47
ночьвмузее,47
ветряный,47
внеземной,47
осмотровый,47
атомный,46
рождественский,46
ограниченный,46
соколовая,46
позапрошлый,46
безумный,46
компьютерный,46
мелкий,46
литературно,46
энгельсский,46
зоологический,46
туристский,46
пилястровый,46
небронзовыйгорький,46
4-й,45
выпускной,45
максимальный,45
минералогический,45
давний,45
сельскохозяйственный,45
ностальгический,45
глазовский,45
наскальный,45
крупноформатный,45
сборный,45
сарапултуристический,45
последующий,45
полнокупольных,45
стандартный,44
танковый,44
тульский,44
былой,44
длительный,44
абсолютный,44
первичный,44
экспедиционный,44
турецкий,44
быстрый,44
солёный,44
вознесенский,44
заветный,44
саудовский,44
репрезентативный,44
кузнечный,44
00:00,44
корейский,44
иранский,44
евразийский,44
искусственный,43
целевой,43
эффективный,43
водяной,43
владимирский,43
мыльный,43
нижнеломовский,43
роскошный,43
времён,43
восковой,43
медленный,43
устойчивый,43
немецко,43
102-х,43
селькупский,43
монастырский,43
2012-го,43
прежний,42
заключительный,42
волго,42
четвёртый,42
1980-й,42
футбольный,42
жилой,42
общеобразовательный,42
лишний,42
мраморный,42
административный,42
магнитогорский,42
парусный,42
ишимбайский,42
дмитриевский,42
курский,42
поздравительный,42
богородский,42
струковского,42
рахманиновские,42
18-летний,42
обновлённых,41
юридический,41
жёлтый,41
ужасный,41
восьмой,41
петроградский,41
британский,41
килемарский,41
общедоступный,41
1990-й,41
прочие,41
пластилиновый,41
виртуозный,41
новгородский,41
наровчатский,41
подведомственный,40
ремонтный,40
эрзянский,40
предметный,40
30-й,40
жестовый,40
конечный,40
актовый,40
больной,40
бессменный,40
казахский,40
сталинградской,40
ново,40
зажиточный,40
абстрактный,40
11-й,40
музее,40
плакатный,40
